height,width,label,mar,ratio,area,height_norm,width_norm
15.95,52.22,thanks,0.3054385234500474,3.273980985957305,832.909,0.34916812609457093,0.5690932868352223
18.45,57.2,thanks,0.3225524419134188,3.1002708346736676,1055.34,0.4038966725043783,0.6233653007846556
20.49,57.0,thanks,0.35947367790397056,2.781844666576639,1167.9299999999998,0.44855516637478104,0.6211857018308631
21.25,56.7,thanks,0.37477953483633974,2.668235168553639,1204.875,0.4651926444833625,0.6179163034001743
20.87,56.57,thanks,0.3689234511415335,2.7105892328419148,1180.6159,0.4568739054290718,0.6164995640802092
20.5,55.77,thanks,0.367581130220887,2.720487672171333,1143.285,0.44877408056042034,0.6077811682650393
19.45,55.81,thanks,0.348503846111739,2.869408592832463,1085.5045,0.42578809106830123,0.6082170880557978
17.22,51.93,thanks,0.3316002246947771,3.0156792673821564,894.2345999999999,0.37697022767075306,0.5659328683522231
7.67,46.39,thanks,0.1653373536249762,6.048239107139621,355.8113,0.16790718038528896,0.5055579773321709
4.16,46.66,thanks,0.08915559174548669,11.216343457609744,194.10559999999998,0.09106830122591944,0.5085004359197907
15.17,50.23,thanks,0.3020107445349245,3.31114019043242,761.9890999999999,0.33209281961471104,0.5474062772449868
13.64,51.26,thanks,0.2660944154097851,3.7580642406111258,699.1864,0.29859894921190894,0.5586312118570183
5.53,50.26,thanks,0.11002785296403,9.088605951427494,277.9378,0.12105954465849388,0.5477332170880558
9.81,50.8,thanks,0.19311023241908995,5.178388870704498,498.348,0.21475481611208408,0.5536181342632955
14.54,51.4,thanks,0.2828793719284169,3.5350754102424067,747.3559999999999,0.31830122591943955,0.560156931124673
10.74,51.18,thanks,0.20984759261728034,4.765362684789322,549.6732,0.2351138353765324,0.5577593722755013
17.57,52.37,thanks,0.3354974157819856,2.98064866359427,920.1409,0.3846322241681261,0.5707279860505666
16.63,52.59,thanks,0.31621980763985913,3.162356995649008,874.5717,0.3640542907180385,0.5731255448997384
14.99,53.01,thanks,0.2827768292251117,3.5363573358000444,794.6199,0.32815236427320493,0.5777027027027026
14.65,54.78,thanks,0.2674333649610558,3.739248891518847,802.527,0.32070928196147114,0.5969921534437663
14.85,57.34,thanks,0.25898150926087354,3.8612792012606603,851.499,0.3250875656742557,0.6248910200523103
16.02,58.79,thanks,0.27249531769866786,3.6697875362180064,941.8158,0.3507005253940455,0.640693112467306
17.36,59.53,thanks,0.2916176668634694,3.4291472679062633,1033.4408,0.38003502626970226,0.6487576285963382
18.03,59.57,thanks,0.30266912367518684,3.303937698062246,1074.0471,0.39470227670753066,0.6491935483870968
18.62,59.86,thanks,0.31105913279219627,3.2148225985594734,1114.5932,0.4076182136602452,0.6523539668700958
19.04,59.64,thanks,0.31924882093814855,3.132352776662144,1135.5456,0.4168126094570928,0.6499564080209241
19.26,59.86,thanks,0.32175074637903867,3.1079956849431105,1152.9036,0.4216287215411559,0.6523539668700958
18.87,59.93,thanks,0.31486733998219024,3.1759404782225498,1130.8791,0.41309106830122594,0.6531168265039232
17.84,60.07,thanks,0.2969868437325313,3.3671522776259932,1071.6488,0.3905429071803853,0.654642545771578
18.44,60.16,thanks,0.3065159523517961,3.262472708108855,1109.3504,0.4036777583187391,0.6556233653007846
18.55,60.07,thanks,0.30880638740125876,3.2382747580444873,1114.2985,0.40608581436077057,0.654642545771578
20.66,59.76,thanks,0.34571619234075984,2.892545842567965,1234.6416,0.45227670753064797,0.6512641673931996
